name,steam_id,position,role,gp_s,pts,g,a,p_per_gp,shots,passes,exits,entries,hits,turnovers,takeaways,touches,possession_s,fow,fol,gp_g,sa,ga,body_sv,stick_sv,gaa,sv_pct,wins,so,sp,sp_per_gp,xG,xGA,team_id,player_key,toi_s,toi_g,toi_total,toi_gp_s,toi_gp_g,toi_gp,blocks,defensive_passes,offensive_passes,defensive_turnovers,offensive_turnovers,defensive_takeaways,offensive_takeaways
dabz,76561198007427371,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKN,name:dabz,,,,,,,,,,,,,
Maatta,76561198957257992,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LL,name:Maatta,,,,,,,,,,,,,
Zen,76561198248012002,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCL,name:Zen,,,,,,,,,,,,,
Grizz,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NK,,,,,,,,,,,,,,
John Puck,76561198038209028,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,name:JohnPuck,,,,,,,,,,,,,
BOESER,76561199088950776,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKN,name:BOESER,,,,,,,,,,,,,
yune,,S/G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,name:Nakesy,,,,,,,,,,,,,
BarDownBart,76561198268552083,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LL,name:BarDownBart,,,,,,,,,,,,,
spantch,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCL,,,,,,,,,,,,,,
extendo,76561198731242562,S/G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NK,name:extendo,,,,,,,,,,,,,
ghost,76561199046702548,S/G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,name:ghost,,,,,,,,,,,,,
Lucifumu,76561199237527332,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,name:Lucifumu,,,,,,,,,,,,,
ThrockMorton,,S/G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,,,,,,,,,,,,,,
walker,76561198157694887,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LL,name:walker,,,,,,,,,,,,,
BrunoFernandge,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCL,,,,,,,,,,,,,,
Poro,76561198072423953,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NK,name:Poro,,,,,,,,,,,,,
Quick,76561198018657100,S/G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,name:Quick,,,,,,,,,,,,,
SupaWoov,76561198079525076,S/G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKN,name:SupaWoov,,,,,,,,,,,,,
Gumpy,76561198983591530,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKN,name:Gumpy,,,,,,,,,,,,,
placenta,76561198243022268,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LL,name:placenta,,,,,,,,,,,,,
MissTheNetMarge,76561199355357311,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCL,name:MissTheNetMarge,,,,,,,,,,,,,
Jackk,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NK,,,,,,,,,,,,,,
Bwall,76561198278689368,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,name:Bwall,,,,,,,,,,,,,
Dorofeyev,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,,,,,,,,,,,,,,
cb,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKN,,,,,,,,,,,,,,
ttearr,76561198763818494,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LL,name:ttearr,,,,,,,,,,,,,
barky,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCL,name:barky,,,,,,,,,,,,,
LePuckuer,76561198073174004,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NK,name:LePuckuer,,,,,,,,,,,,,
Frolov,76561198020702570,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,name:Frolov,,,,,,,,,,,,,
